Elapsed mS,Variable1,Variable2,Variable3
13942,-0.103,,
13943,-0.103,,
13944,-0.103,,
13945,-0.103,,
13946,-0.103,,
13947,-0.103,,
13948,-0.103,,
13949,-0.103,,
13950,-0.103,,
13951,-0.103,,
13952,-0.103,,
13953,-0.103,,
13954,-0.103,,
13955,-0.103,,
13956,-0.103,,
13957,-0.103,,
13958,-0.103,,
13959,-0.103,,
13960,-0.103,,
13961,-0.103,,
13962,-0.103,,
13963,-0.103,,
13964,-0.103,,
13965,-0.103,,
13966,-0.103,,
13967,-0.103,,
13968,-0.103,,
13969,-0.103,,
13970,-0.103,,
13971,-0.103,,
13972,-0.103,,
13973,-0.103,,
13974,-0.103,,
13975,-0.103,,
13976,-0.103,,
13977,-0.103,,
13978,-0.103,,
13979,-0.103,,
13980,-0.103,,
13981,-0.103,,
13982,-0.103,,
13983,-0.103,,
13984,-0.103,,
13985,-0.103,,
13986,-0.103,,
13987,-0.103,,
13988,-0.103,,
13989,-0.103,,
13990,-0.103,,
13991,-0.103,,
13992,-0.103,,
13993,-0.103,,
13994,-0.103,,
13995,-0.103,,
13996,-0.103,,
13997,-0.103,,
13998,-0.103,,
13999,-0.103,,
14000,-0.103,,
14001,-0.103,,
14002,-0.103,,
14003,-0.103,,
14004,-0.103,,
14005,-0.103,,
14006,-0.103,,
14007,-0.103,,
14008,-0.103,,
14009,-0.103,,
14010,-0.103,,
14011,-0.103,,
14012,-0.103,,
14013,-0.103,,
14014,-0.103,,
14015,-0.103,,
14016,-0.103,,
14017,-0.103,,
14018,-0.103,,
14019,-0.103,,
14020,-0.103,,
14021,-0.103,,
14022,-0.103,,
14023,-0.103,,
14024,-0.103,,
14025,-0.103,,
14026,-0.103,,
14027,-0.103,,
14028,-0.103,,
14029,-0.103,,
14030,-0.103,,
14031,-0.103,,
14032,-0.103,,
14033,-0.103,,
14034,-0.103,,
14035,-0.103,,
14036,-0.103,,
14037,-0.103,,
14038,-0.103,,
14039,-0.103,,
14040,-0.103,,
14041,-0.103,,
14042,-0.103,,
14043,-0.103,,
14044,-0.103,,
14045,-0.103,,
14046,-0.103,,
14047,-0.103,,
14048,-0.103,,
14049,-0.103,,
14050,-0.103,,
14051,-0.103,,
14052,-0.103,,
14053,-0.103,,
14054,-0.103,,
14055,-0.103,,
14056,-0.103,,
14057,-0.103,,
14058,-0.103,,
14059,-0.103,,
14060,-0.103,,
14061,-0.103,,
14062,-0.103,,
14063,-0.103,,
14064,-0.103,,
14065,-0.103,,
14066,-0.103,,
14067,-0.103,,
14068,-0.103,,
14069,-0.103,,
14070,-0.103,,
14071,-0.103,,
14072,-0.103,,
14073,-0.103,,
14074,-0.103,,
14075,-0.103,,
14076,-0.103,,
14077,-0.103,,
14078,-0.103,,
14079,-0.103,,
14080,-0.103,,
14081,-0.103,,
14082,-0.103,,
14083,-0.103,,
14084,-0.103,,
14085,-0.103,,
14086,-0.103,,
14087,-0.103,,
14088,-0.103,,
14089,-0.103,,
14090,-0.103,,
14091,-0.103,,
14092,-0.103,,
14093,-0.103,,
14094,-0.103,,
14095,-0.103,,
14096,-0.103,,
14097,-0.103,,
14098,-0.103,,
14099,-0.103,,
14100,-0.103,,
14101,-0.103,,
14102,-0.103,,
14103,-0.103,,
14104,-0.103,,
14105,-0.103,,
14106,-0.103,,
14107,-0.103,,
14108,-0.103,,
14109,-0.103,,
14110,-0.103,,
14111,-0.103,,
14112,-0.103,,
14113,-0.103,,
14114,-0.103,,
14115,-0.103,,
14116,-0.103,,
14117,-0.103,,
14118,-0.103,,
14119,-0.103,,
14120,-0.103,,
14121,-0.103,,
14122,-0.103,,
14123,-0.103,,
14124,-0.103,,
14125,-0.103,,
14126,-0.103,,
14127,-0.103,,
14128,-0.103,,
14129,-0.103,,
14130,-0.103,,
14131,-0.103,,
14132,-0.103,,
14133,-0.103,,
14134,-0.103,,
14135,-0.103,,
14136,-0.103,,
14137,-0.103,,
14138,-0.103,,
14139,-0.103,,
14140,-0.103,,
14141,-0.103,,
14142,-0.103,,
14143,-0.103,,
14144,-0.103,,
14145,-0.103,,
14146,-0.103,,
14147,-0.103,,
14148,-0.103,,
14149,-0.103,,
14150,-0.103,,
14151,-0.103,,
14152,-0.103,,
14153,-0.103,,
14154,-0.103,,
14155,-0.103,,
14156,-0.103,,
14157,-0.103,,
14158,-0.103,,
14159,-0.103,,
14160,-0.103,,
14161,-0.103,,
14162,-0.103,,
14163,-0.103,,
14164,-0.103,,
14165,-0.103,,
14166,-0.103,,
14167,-0.103,,
14168,-0.103,,
14169,-0.103,,
14170,-0.103,,
14171,-0.103,,
14172,-0.103,,
14173,-0.103,,
14174,-0.103,,
14175,-0.103,,
14176,-0.103,,
14177,-0.103,,
14178,-0.103,,
14179,-0.103,,
14180,-0.103,,
14181,-0.103,,
14182,-0.103,,
14183,-0.103,,
14184,-0.103,,
14185,-0.103,,
14186,-0.103,,
14187,-0.103,,
14188,-0.103,,
14189,-0.103,,
14190,-0.103,,
14191,-0.103,,
14192,-0.103,,
14193,-0.103,,
14194,-0.103,,
14195,-0.103,,
14196,-0.103,,
14197,-0.103,,
14198,-0.103,,
14199,-0.103,,
14200,-0.103,,
14201,-0.103,,
14202,-0.103,,
14203,-0.103,,
14204,-0.103,,
14205,-0.103,,
14206,-0.103,,
14207,-0.103,,
14208,-0.103,,
14209,-0.103,,
14210,-0.103,,
14211,-0.103,,
14212,-0.103,,
14213,-0.103,,
14214,-0.103,,
14215,-0.103,,
14216,-0.103,,
14217,-0.103,,
14218,-0.103,,
14219,-0.103,,
14220,-0.103,,
14221,-0.103,,
14222,-0.103,,
14223,-0.103,,
14224,-0.103,,
14225,-0.103,,
14226,-0.103,,
14227,-0.103,,
14228,-0.103,,
14229,-0.103,,
14230,-0.103,,
14231,-0.103,,
14232,-0.103,,
14233,-0.103,,
14234,-0.103,,
14235,-0.103,,
14236,-0.103,,
14237,-0.103,,
14238,-0.103,,
14239,-0.103,,
14240,-0.103,,
14241,-0.103,,
14242,-0.103,,
14243,-0.103,,
14244,-0.103,,
14245,-0.103,,
14246,-0.103,,
14247,-0.103,,
14248,-0.103,,
14249,-0.103,,
14250,-0.103,,
14251,-0.103,,
14252,-0.103,,
14253,-0.103,,
14254,-0.103,,
14255,-0.103,,
14256,-0.103,,
14257,-0.103,,
14258,-0.103,,
14259,-0.103,,
14260,-0.103,,
14261,-0.103,,
14262,-0.103,,
14263,-0.103,,
14264,-0.103,,
14265,-0.103,,
14266,-0.103,,
14267,-0.103,,
14268,-0.103,,
14269,-0.103,,
14270,-0.103,,
14271,-0.103,,
14272,-0.103,,
14273,-0.103,,
14274,-0.103,,
14275,-0.103,,
14276,-0.103,,
14277,-0.103,,
14278,-0.103,,
14279,-0.103,,
14280,-0.103,,
14281,-0.103,,
14282,-0.103,,
14283,-0.103,,
14284,-0.103,,
14285,-0.103,,
14286,-0.103,,
14287,-0.103,,
14288,-0.103,,
14289,-0.103,,
14290,-0.103,,
14291,-0.103,,
14292,-0.103,,
14293,-0.103,,
14294,-0.103,,
14295,-0.103,,
14296,-0.103,,
14297,-0.103,,
14298,-0.103,,
14299,-0.103,,
14300,-0.103,,
14301,-0.103,,
14302,-0.103,,
14303,-0.103,,
14304,-0.103,,
14305,-0.103,,
14306,-0.103,,
14307,-0.103,,
14308,-0.103,,
14309,-0.103,,
14310,-0.103,,
14311,-0.103,,
14312,-0.103,,
14313,-0.103,,
14314,-0.103,,
14315,-0.103,,
14316,-0.103,,
14317,-0.103,,
14318,-0.103,,
14319,-0.103,,
14320,-0.103,,
14321,-0.103,,
14322,-0.103,,
14323,-0.103,,
14324,-0.103,,
14325,-0.103,,
14326,-0.103,,
14327,-0.103,,
14328,-0.103,,
14329,-0.103,,
14330,-0.103,,
14331,-0.103,,
14332,-0.103,,
14333,-0.103,,
14334,-0.103,,
14335,-0.103,,
14336,-0.103,,
14337,-0.103,,
14338,-0.103,,
14339,-0.103,,
14340,-0.103,,
14341,-0.103,,
14342,-0.103,,
14343,-0.103,,
14344,-0.103,,
14345,-0.103,,
14346,-0.103,,
14347,-0.103,,
14348,-0.103,,
14349,-0.103,,
14350,-0.103,,
14351,-0.103,,
14352,-0.103,,
14353,-0.103,,
14354,-0.103,,
14355,-0.103,,
14356,-0.103,,
14357,-0.103,,
14358,-0.103,,
14359,-0.103,,
14360,-0.103,,
14361,-0.103,,
14362,-0.103,,
14363,-0.103,,
14364,-0.103,,
14365,-0.103,,
14366,-0.103,,
14367,-0.103,,
14368,-0.103,,
14369,-0.103,,
14370,-0.103,,
14371,-0.103,,
14372,-0.103,,
14373,-0.103,,
14374,-0.103,,
14375,-0.103,,
14376,-0.103,,
14377,-0.103,,
14378,-0.103,,
14379,-0.103,,
14380,-0.103,,
14381,-0.103,,
14382,-0.103,,
14383,-0.103,,
14384,-0.103,,
14385,-0.103,,
14386,-0.103,,
14387,-0.103,,
14388,-0.103,,
14389,-0.103,,
14390,-0.103,,
14391,-0.103,,
14392,-0.103,,
14393,-0.103,,
14394,-0.103,,
14395,-0.103,,
14396,-0.103,,
14397,-0.103,,
14398,-0.103,,
14399,-0.103,,
14400,-0.103,,
14401,-0.103,,
14402,-0.103,,
14403,-0.103,,
14404,-0.103,,
14405,-0.103,,
14406,-0.103,,
14407,-0.103,,
14408,-0.103,,
14409,-0.103,,
14410,-0.103,,
14411,-0.103,,
14412,-0.103,,
14413,-0.103,,
14414,-0.103,,
14415,-0.103,,
14416,-0.103,,
14417,-0.103,,
14418,-0.103,,
14419,-0.103,,
14420,-0.103,,
14421,-0.103,,
14422,-0.103,,
14423,-0.103,,
14424,-0.103,,
14425,-0.103,,
14426,-0.103,,
14427,-0.103,,
14428,-0.103,,
14429,-0.103,,
14430,-0.103,,
14431,-0.103,,
14432,-0.103,,
14433,-0.103,,
14434,-0.103,,
14435,-0.103,,
14436,-0.103,,
14437,-0.103,,
14438,-0.103,,
14439,-0.103,,
14440,-0.103,,
14441,-0.103,,
14442,-0.103,,
14443,-0.103,,
14444,-0.103,,
14445,-0.103,,
14446,-0.103,,
14447,-0.103,,
14448,-0.103,,
14449,-0.103,,
14450,-0.103,,
14451,-0.103,,
14452,-0.103,,
14453,-0.103,,
14454,-0.103,,
14455,-0.103,,
14456,-0.103,,
14457,-0.103,,
14458,-0.103,,
14459,-0.103,,
14460,-0.103,,
14461,-0.103,,
14462,-0.103,,
14463,-0.103,,
14464,-0.103,,
14465,-0.103,,
14466,-0.103,,
14467,-0.103,,
14468,-0.103,,
14469,-0.103,,
14470,-0.103,,
14471,-0.103,,
14472,-0.103,,
14473,-0.103,,
14474,-0.103,,
14475,-0.103,,
14476,-0.103,,
14477,-0.103,,
14478,-0.103,,
14479,-0.103,,
14480,-0.103,,
14481,-0.103,,
14482,-0.103,,
14483,-0.103,,
14484,-0.103,,
14485,-0.103,,
14486,-0.103,,
14487,-0.103,,
14488,-0.103,,
14489,-0.103,,
14490,-0.103,,
14491,-0.103,,
14492,-0.103,,
14493,-0.103,,
14494,-0.103,,
14495,-0.103,,
14496,-0.103,,
14497,-0.103,,
14498,-0.103,,
14499,-0.103,,
14500,-0.103,,
14501,-0.103,,
14502,-0.103,,
14503,-0.103,,
14504,-0.103,,
14505,-0.103,,
14506,-0.103,,
14507,-0.103,,
14508,-0.103,,
14509,-0.103,,
14510,-0.103,,
14511,-0.103,,
14512,-0.103,,
14513,-0.103,,
14514,-0.103,,
14515,-0.103,,
14516,-0.103,,
14517,-0.103,,
14518,-0.103,,
14519,-0.103,,
14520,-0.103,,
14521,-0.103,,
14522,-0.103,,
14523,-0.103,,
14524,-0.103,,
14525,-0.103,,
14526,-0.103,,
14527,-0.103,,
14528,-0.103,,
14529,-0.103,,
14530,-0.103,,
14531,-0.103,,
14532,-0.103,,
14533,-0.103,,
14534,-0.103,,
14535,-0.103,,
14536,-0.103,,
14537,-0.103,,
14538,-0.103,,
14539,-0.103,,
14540,-0.103,,
14541,-0.103,,
14542,-0.103,,
14543,-0.103,,
14544,-0.103,,
14545,-0.103,,
14546,-0.103,,
14547,-0.103,,
14548,-0.103,,
14549,-0.103,,
14550,-0.103,,
14551,-0.103,,
14552,-0.103,,
14553,-0.103,,
14554,-0.103,,
14555,-0.103,,
14556,-0.103,,
14557,-0.103,,
14558,-0.103,,
14559,-0.103,,
14560,-0.103,,
14561,-0.103,,
14562,-0.103,,
14563,-0.103,,
14564,-0.103,,
14565,-0.103,,
14566,-0.103,,
14567,-0.103,,
14568,-0.103,,
14569,-0.103,,
14570,-0.103,,
14571,-0.103,,
14572,-0.103,,
14573,-0.103,,
14574,-0.103,,
14575,-0.103,,
14576,-0.103,,
14577,-0.103,,
14578,-0.103,,
14579,-0.103,,
14580,-0.103,,
14581,-0.103,,
14582,-0.103,,
14583,-0.103,,
14584,-0.103,,
14585,-0.103,,
14586,-0.103,,
14587,-0.103,,
14588,-0.103,,
14589,-0.103,,
14590,-0.103,,
14591,-0.103,,
14592,-0.103,,
14593,-0.103,,
14594,-0.103,,
14595,-0.103,,
14596,-0.103,,
14597,-0.103,,
14598,-0.103,,
14599,-0.103,,
14600,-0.103,,
14601,-0.103,,
14602,-0.103,,
14603,-0.103,,
14604,-0.103,,
14605,-0.103,,
14606,-0.103,,
14607,-0.103,,
14608,-0.103,,
14609,-0.103,,
14610,-0.103,,
14611,-0.103,,
14612,-0.103,,
14613,-0.103,,
14614,-0.103,,
14615,-0.103,,
14616,-0.103,,
14617,-0.103,,
14618,-0.103,,
14619,-0.103,,
14620,-0.103,,
14621,-0.103,,
14622,-0.103,,
14623,-0.103,,
14624,-0.103,,
14625,-0.103,,
14626,-0.103,,
14627,-0.103,,
14628,-0.103,,
14629,-0.103,,
14630,-0.103,,
14631,-0.103,,
14632,-0.103,,
14633,-0.103,,
14634,-0.103,,
14635,-0.103,,
14636,-0.103,,
14637,-0.103,,
14638,-0.103,,
14639,-0.103,,
14640,-0.103,,
14641,-0.103,,
14642,-0.103,,
14643,-0.103,,
14644,-0.103,,
14645,-0.103,,
14646,-0.103,,
14647,-0.103,,
14648,-0.103,,
14649,-0.103,,
14650,-0.103,,
14651,-0.103,,
14652,-0.103,,
14653,-0.103,,
14654,-0.103,,
14655,-0.103,,
14656,-0.103,,
14657,-0.103,,
14658,-0.103,,
14659,-0.103,,
14660,-0.103,,
14661,-0.103,,
14662,-0.103,,
14663,-0.103,,
14664,-0.103,,
14665,-0.103,,
14666,-0.103,,
14667,-0.103,,
14668,-0.103,,
14669,-0.103,,
14670,-0.103,,
14671,-0.103,,
14672,-0.103,,
14673,-0.103,,
14674,-0.103,,
14675,-0.103,,
14676,-0.103,,
14677,-0.103,,
14678,-0.103,,
14679,-0.103,,
14680,-0.103,,
14681,-0.103,,
14682,-0.103,,
14683,-0.103,,
14684,-0.103,,
14685,-0.103,,
14686,-0.103,,
14687,-0.103,,
14688,-0.103,,
14689,-0.103,,
14690,-0.103,,
14691,-0.103,,
14692,-0.103,,
14693,-0.103,,
14694,-0.103,,
14695,-0.103,,
14696,-0.103,,
14697,-0.103,,
14698,-0.103,,
14699,-0.103,,
14700,-0.103,,
14701,-0.103,,
14702,-0.103,,
14703,-0.103,,
14704,-0.103,,
14705,-0.103,,
14706,-0.103,,
14707,-0.103,,
14708,-0.103,,
14709,-0.103,,
14710,-0.103,,
14711,-0.103,,
14712,-0.103,,
14713,-0.103,,
14714,-0.103,,
14715,-0.103,,
14716,-0.103,,
14717,-0.103,,
14718,-0.103,,
14719,-0.103,,
14720,-0.103,,
14721,-0.103,,
14722,-0.103,,
14723,-0.103,,
14724,-0.103,,
14725,-0.103,,
14726,-0.103,,
14727,-0.103,,
14728,-0.103,,
14729,-0.103,,
14730,-0.103,,
14731,-0.103,,
14732,-0.103,,
14733,-0.103,,
14734,-0.103,,
14735,-0.103,,
14736,-0.103,,
14737,-0.103,,
14738,-0.103,,
14739,-0.103,,
14740,-0.103,,
14741,-0.103,,
14742,-0.103,,
14743,-0.103,,
14744,-0.103,,
14745,-0.103,,
14746,-0.103,,
14747,-0.103,,
14748,-0.103,,
14749,-0.103,,
14750,-0.103,,
14751,-0.103,,
14752,-0.103,,
14753,-0.103,,
14754,-0.103,,
14755,-0.103,,
14756,-0.103,,
14757,-0.103,,
14758,-0.103,,
14759,-0.103,,
14760,-0.103,,
14761,-0.103,,
14762,-0.103,,
14763,-0.103,,
14764,-0.103,,
14765,-0.103,,
14766,-0.103,,
14767,-0.103,,
14768,-0.103,,
14769,-0.103,,
14770,-0.103,,
14771,-0.103,,
14772,-0.103,,
14773,-0.103,,
14774,-0.103,,
14775,-0.103,,
14776,-0.103,,
14777,-0.103,,
14778,-0.103,,
14779,-0.103,,
14780,-0.103,,
14781,-0.103,,
14782,-0.103,,
14783,-0.103,,
14784,-0.103,,
14785,-0.103,,
14786,-0.103,,
14787,-0.103,,
14788,-0.103,,
14789,-0.103,,
14790,-0.103,,
14791,-0.103,,
14792,-0.103,,
14793,-0.103,,
14794,-0.103,,
14795,-0.103,,
14796,-0.103,,
14797,-0.103,,
14798,-0.103,,
14799,-0.103,,
14800,-0.103,,
14801,-0.103,,
14802,-0.103,,
14803,-0.103,,
14804,-0.103,,
14805,-0.103,,
14806,-0.103,,
14807,-0.103,,
14808,-0.103,,
14809,-0.103,,
14810,-0.103,,
14811,-0.103,,
14812,-0.103,,
14813,-0.103,,
14814,-0.103,,
14815,-0.103,,
14816,-0.103,,
14817,-0.103,,
14818,-0.103,,
14819,-0.103,,
14820,-0.103,,
14821,-0.103,,
14822,-0.103,,
14823,-0.103,,
14824,-0.103,,
14825,-0.103,,
14826,-0.103,,
14827,-0.103,,
14828,-0.103,,
14829,-0.103,,
14830,-0.103,,
14831,-0.103,,
14832,-0.103,,
14833,-0.103,,
14834,-0.103,,
14835,-0.103,,
14836,-0.103,,
14837,-0.103,,
14838,-0.103,,
14839,-0.103,,
14840,-0.103,,
14841,-0.103,,
14842,-0.103,,
14843,-0.103,,
14844,-0.103,,
14845,-0.103,,
14846,-0.103,,
14847,-0.103,,
14848,-0.103,,
14849,-0.103,,
14850,-0.103,,
14851,-0.103,,
14852,-0.103,,
14853,-0.103,,
14854,-0.103,,
14855,-0.103,,
14856,-0.103,,
14857,-0.103,,
14858,-0.103,,
14859,-0.103,,
14860,-0.103,,
14861,-0.103,,
14862,-0.103,,
14863,-0.103,,
14864,-0.103,,
14865,-0.103,,
14866,-0.103,,
14867,-0.103,,
14868,-0.103,,
14869,-0.103,,
14870,-0.103,,
14871,-0.103,,
14872,-0.103,,
14873,-0.103,,
14874,-0.103,,
14875,-0.103,,
14876,-0.103,,
14877,-0.103,,
14878,-0.103,,
14879,-0.103,,
14880,-0.103,,
14881,-0.103,,
14882,-0.103,,
14883,-0.103,,
14884,-0.103,,
14885,-0.103,,
14886,-0.103,,
14887,-0.103,,
14888,-0.103,,
14889,-0.103,,
14890,-0.103,,
14891,-0.103,,
14892,-0.103,,
14893,-0.103,,
14894,-0.103,,
14895,-0.103,,
14896,-0.103,,
14897,-0.103,,
14898,-0.103,,
14899,-0.103,,
14900,-0.103,,
14901,-0.103,,
14902,-0.103,,
14903,-0.103,,
14904,-0.103,,
14905,-0.103,,
14906,-0.103,,
14907,-0.103,,
14908,-0.103,,
14909,-0.103,,
14910,-0.103,,
14911,-0.103,,
14912,-0.103,,
14913,-0.103,,
14914,-0.103,,
14915,-0.103,,
14916,-0.103,,
14917,-0.103,,
14918,-0.103,,
14919,-0.103,,
14920,-0.103,,
14921,-0.103,,
14922,-0.103,,
14923,-0.103,,
14924,-0.103,,
14925,-0.103,,
14926,-0.103,,
14927,-0.103,,
14928,-0.103,,
14929,-0.103,,
14930,-0.103,,
14931,-0.103,,
14932,-0.103,,
14933,-0.103,,
14934,-0.103,,
14935,-0.103,,
14936,-0.103,,
14937,-0.103,,
14938,-0.103,,
14939,-0.103,,
14940,-0.103,,
14941,-0.103,,
14942,-0.103,,
14943,-0.103,,
14944,-0.103,,
14945,-0.103,,
14946,-0.103,,
14947,-0.103,,
14948,-0.103,,
14949,-0.103,,
14950,-0.103,,
14951,-0.103,,
14952,-0.103,,
14953,-0.103,,
14954,-0.103,,
14955,-0.103,,
14956,-0.103,,
14957,-0.103,,
14958,-0.103,,
14959,-0.103,,
14960,-0.103,,
14961,-0.103,,
14962,-0.103,,
14963,-0.103,,
14964,-0.103,,
14965,-0.103,,
14966,-0.103,,
14967,-0.103,,
14968,-0.103,,
14969,-0.103,,
14970,-0.103,,
14971,-0.103,,
14972,-0.103,,
14973,-0.103,,
14974,-0.103,,
14975,-0.103,,
14976,-0.103,,
14977,-0.103,,
14978,-0.103,,
14979,-0.103,,
14980,-0.103,,
14981,-0.103,,
14982,-0.103,,
14983,-0.103,,
14984,-0.103,,
14985,-0.103,,
14986,-0.103,,
14987,-0.103,,
14988,-0.103,,
14989,-0.103,,
14990,-0.103,,
14991,-0.103,,
14992,-0.103,,
14993,-0.103,,
14994,-0.103,,
14995,-0.103,,
14996,-0.103,,
14997,-0.103,,
14998,-0.103,,
14999,-0.103,,
15000,-0.103,,
15001,-0.103,,
15002,-0.103,,
15003,-0.103,,
15004,-0.103,,
15005,-0.103,,
15006,-0.103,,
15007,-0.103,,
15008,-0.103,,
15009,-0.103,,
15010,-0.103,,
15011,-0.103,,
15012,-0.103,,
15013,-0.103,,
15014,-0.103,,
15015,-0.103,,
15016,-0.103,,
15017,-0.103,,
15018,-0.103,,
15019,-0.103,,
15020,-0.103,,
15021,-0.103,,
15022,-0.103,,
15023,-0.103,,
15024,-0.103,,
15025,-0.103,,
15026,-0.103,,
15027,-0.103,,
15028,-0.103,,
15029,-0.103,,
15030,-0.103,,
15031,-0.103,,
15032,-0.103,,
15033,-0.103,,
15034,-0.103,,
15035,-0.103,,
15036,-0.103,,
15037,-0.103,,
15038,-0.103,,
15039,-0.103,,
15040,-0.103,,
15041,-0.103,,
15042,-0.103,,
15043,-0.103,,
15044,-0.103,,
15045,-0.103,,
15046,-0.103,,
15047,-0.103,,
15048,-0.103,,
15049,-0.103,,
15050,-0.103,,
15051,-0.103,,
15052,-0.103,,
15053,-0.103,,
15054,-0.103,,
15055,-0.103,,
15056,-0.103,,
15057,-0.103,,
15058,-0.103,,
15059,-0.103,,
15060,-0.103,,
15061,-0.103,,
15062,-0.103,,
15063,-0.103,,
15064,-0.103,,
15065,-0.103,,
15066,-0.103,,
15067,-0.103,,
15068,-0.103,,
15069,-0.103,,
15070,-0.103,,
15071,-0.103,,
15072,-0.103,,
15073,-0.103,,
15074,-0.103,,
15075,-0.103,,
15076,-0.103,,
15077,-0.103,,
15078,-0.103,,
15079,-0.103,,
15080,-0.103,,
15081,-0.103,,
15082,-0.103,,
15083,-0.103,,
15084,-0.103,,
15085,-0.103,,
15086,-0.103,,
15087,-0.103,,
15088,-0.103,,
15089,-0.103,,
15090,-0.103,,
15091,-0.103,,
15092,-0.103,,
15093,-0.103,,
15094,-0.103,,
15095,-0.103,,
15096,-0.103,,
15097,-0.103,,
15098,-0.103,,
15099,-0.103,,
15100,-0.103,,
15101,-0.103,,
15102,-0.103,,
15103,-0.103,,
15104,-0.103,,
15105,-0.103,,
15106,-0.103,,
15107,-0.103,,
15108,-0.103,,
15109,-0.103,,
15110,-0.103,,
15111,-0.103,,
15112,-0.103,,
15113,-0.103,,
15114,-0.103,,
15115,-0.103,,
15116,-0.103,,
15117,-0.103,,
15118,-0.103,,
15119,-0.103,,
15120,-0.103,,
15121,-0.103,,
15122,-0.103,,
15123,-0.103,,
15124,-0.103,,
15125,-0.103,,
15126,-0.103,,
15127,-0.103,,
15128,-0.103,,
15129,-0.103,,
15130,-0.103,,
15131,-0.103,,
15132,-0.103,,
15133,-0.103,,
15134,-0.103,,
15135,-0.103,,
15136,-0.103,,
15137,-0.103,,
15138,-0.103,,
15139,-0.103,,
15140,-0.103,,
15141,-0.103,,
15142,-0.103,,
15143,-0.103,,
15144,-0.103,,
15145,-0.103,,
15146,-0.103,,
15147,-0.103,,
15148,-0.103,,
15149,-0.103,,
15150,-0.103,,
15151,-0.103,,
15152,-0.103,,
15153,-0.103,,
15154,-0.103,,
15155,-0.103,,
15156,-0.103,,
15157,-0.103,,
15158,-0.103,,
15159,-0.103,,
15160,-0.103,,
15161,-0.103,,
15162,-0.103,,
15163,-0.103,,
15164,-0.103,,
15165,-0.103,,
15166,-0.103,,
15167,-0.103,,
15168,-0.103,,
15169,-0.103,,
15170,-0.103,,
15171,-0.103,,
15172,-0.103,,
15173,-0.103,,
15174,-0.103,,
15175,-0.103,,
15176,-0.103,,
15177,-0.103,,
15178,-0.103,,
15179,-0.103,,
15180,-0.103,,
15181,-0.103,,
15182,-0.103,,
15183,-0.103,,
15184,-0.103,,
15185,-0.103,,
15186,-0.103,,
15187,-0.103,,
15188,-0.103,,
15189,-0.103,,
15190,-0.103,,
15191,-0.103,,
15192,-0.103,,
15193,-0.103,,
15194,-0.103,,
15195,-0.103,,
15196,-0.103,,
15197,-0.103,,
15198,-0.103,,
15199,-0.103,,
15200,-0.103,,
15201,-0.103,,
15202,-0.103,,
15203,-0.103,,
15204,-0.103,,
15205,-0.103,,
15206,-0.103,,
15207,-0.103,,
15208,-0.103,,
15209,-0.103,,
15210,-0.103,,
15211,-0.103,,
15212,-0.103,,
15213,-0.103,,
15214,-0.103,,
15215,-0.103,,
15216,-0.103,,
15217,-0.103,,
15218,-0.103,,
15219,-0.103,,
15220,-0.103,,
15221,-0.103,,
15222,-0.103,,
15223,-0.103,,
15224,-0.103,,
15225,-0.103,,
15226,-0.103,,
15227,-0.103,,
15228,-0.103,,
15229,-0.103,,
15230,-0.103,,
15231,-0.103,,
15232,-0.103,,
15233,-0.103,,
15234,-0.103,,
15235,-0.103,,
15236,-0.103,,
15237,-0.103,,
15238,-0.103,,
15239,-0.103,,
15240,-0.103,,
15241,-0.103,,
15242,-0.103,,
15243,-0.103,,
15244,-0.103,,
15245,-0.103,,
15246,-0.103,,
15247,-0.103,,
15248,-0.103,,
15249,-0.103,,
15250,-0.103,,
15251,-0.103,,
15252,-0.103,,
15253,-0.103,,
15254,-0.103,,
15255,-0.103,,
15256,-0.103,,
15257,-0.103,,
15258,-0.103,,
15259,-0.103,,
15260,-0.103,,
15261,-0.103,,
15262,-0.103,,
15263,-0.103,,
15264,-0.103,,
15265,-0.103,,
15266,-0.103,,
15267,-0.103,,
15268,-0.103,,
15269,-0.103,,
15270,-0.103,,
15271,-0.103,,
15272,-0.103,,
15273,-0.103,,
15274,-0.103,,
15275,-0.103,,
15276,-0.103,,
15277,-0.103,,
15278,-0.103,,
15279,-0.103,,
15280,-0.103,,
15281,-0.103,,
15282,-0.103,,
15283,-0.103,,
15284,-0.103,,
15285,-0.103,,
15286,-0.103,,
15287,-0.103,,
15288,-0.103,,
15289,-0.103,,
15290,-0.103,,
15291,-0.103,,
15292,-0.103,,
15293,-0.103,,
15294,-0.103,,
15295,-0.103,,
15296,-0.103,,
15297,-0.103,,
15298,-0.103,,
15299,-0.103,,
15300,-0.103,,
15301,-0.103,,
15302,-0.103,,
15303,-0.103,,
15304,-0.103,,
15305,-0.103,,
15306,-0.103,,
15307,-0.103,,
15308,-0.103,,
15309,-0.103,,
15310,-0.103,,
15311,-0.103,,
15312,-0.103,,
15313,-0.103,,
15314,-0.103,,
15315,-0.103,,
15316,-0.103,,
15317,-0.103,,
15318,-0.103,,
15319,-0.103,,
15320,-0.103,,
15321,-0.103,,
15322,-0.103,,
15323,-0.103,,
15324,-0.103,,
15325,-0.103,,
15326,-0.103,,
15327,-0.103,,
15328,-0.103,,
15329,-0.103,,
15330,-0.103,,
15331,-0.103,,
15332,-0.103,,
15333,-0.103,,
15334,-0.103,,
15335,-0.103,,
15336,-0.103,,
15337,-0.103,,
15338,-0.103,,
